"url	page	""page without timeline""	date"
"https://www.ut.ee/et	http://wayback.archive.org/web/20140701235306id_/http://www.ut.ee/et	http://wayback.archive.org/web/20140701235306/http://www.ut.ee/et	20140701235306"
"https://www.ut.ee/et	http://wayback.archive.org/web/20140729150649id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20140729150649/http://www.ut.ee:80/et	20140729150649"
"https://www.ut.ee/et	http://wayback.archive.org/web/20140810044107id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20140810044107/http://www.ut.ee:80/et	20140810044107"
"https://www.ut.ee/et	http://wayback.archive.org/web/20140913154624id_/https://www.ut.ee/et	http://wayback.archive.org/web/20140913154624/https://www.ut.ee/et	20140913154624"
"https://www.ut.ee/et	http://wayback.archive.org/web/20141001234154id_/http://www.ut.ee/et	http://wayback.archive.org/web/20141001234154/http://www.ut.ee/et	20141001234154"
"https://www.ut.ee/et	http://wayback.archive.org/web/20141013061134id_/http://www.ut.ee/et	http://wayback.archive.org/web/20141013061134/http://www.ut.ee/et	20141013061134"
"https://www.ut.ee/et	http://wayback.archive.org/web/20141016175229id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20141016175229/http://www.ut.ee:80/et	20141016175229"
"https://www.ut.ee/et	http://wayback.archive.org/web/20141103063005id_/http://www.ut.ee/et	http://wayback.archive.org/web/20141103063005/http://www.ut.ee/et	20141103063005"
"https://www.ut.ee/et	http://wayback.archive.org/web/20141129104611id_/https://www.ut.ee/et	http://wayback.archive.org/web/20141129104611/https://www.ut.ee/et	20141129104611"
"https://www.ut.ee/et	http://wayback.archive.org/web/20141231095029id_/http://www.ut.ee/et	http://wayback.archive.org/web/20141231095029/http://www.ut.ee/et	20141231095029"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150101233701id_/http://www.ut.ee/et	http://wayback.archive.org/web/20150101233701/http://www.ut.ee/et	20150101233701"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150205231016id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150205231016/http://www.ut.ee:80/et	20150205231016"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150207001353id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150207001353/http://www.ut.ee:80/et	20150207001353"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150208024456id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150208024456/http://www.ut.ee:80/et	20150208024456"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150217055953id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150217055953/http://www.ut.ee:80/et	20150217055953"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150217082450id_/http://www.ut.ee/et	http://wayback.archive.org/web/20150217082450/http://www.ut.ee/et	20150217082450"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150220011411id_/https://www.ut.ee/et	http://wayback.archive.org/web/20150220011411/https://www.ut.ee/et	20150220011411"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150224213338id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150224213338/http://www.ut.ee:80/et	20150224213338"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150306214344id_/http://www.ut.ee/et	http://wayback.archive.org/web/20150306214344/http://www.ut.ee/et	20150306214344"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150307031636id_/http://www.ut.ee/et	http://wayback.archive.org/web/20150307031636/http://www.ut.ee/et	20150307031636"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150308085548id_/http://www.ut.ee/et	http://wayback.archive.org/web/20150308085548/http://www.ut.ee/et	20150308085548"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150313003813id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150313003813/http://www.ut.ee:80/et	20150313003813"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150313012125id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150313012125/http://www.ut.ee:80/et	20150313012125"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150315124449id_/http://www.ut.ee/et	http://wayback.archive.org/web/20150315124449/http://www.ut.ee/et	20150315124449"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150327133657id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150327133657/http://www.ut.ee:80/et	20150327133657"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150328203739id_/http://www.ut.ee/et	http://wayback.archive.org/web/20150328203739/http://www.ut.ee/et	20150328203739"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150401234156id_/http://www.ut.ee/et	http://wayback.archive.org/web/20150401234156/http://www.ut.ee/et	20150401234156"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150419000930id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150419000930/http://www.ut.ee:80/et	20150419000930"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150422015312id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150422015312/http://www.ut.ee:80/et	20150422015312"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150427040332id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150427040332/http://www.ut.ee:80/et	20150427040332"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150509023346id_/http://www.ut.ee/et	http://wayback.archive.org/web/20150509023346/http://www.ut.ee/et	20150509023346"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150510011450id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150510011450/http://www.ut.ee:80/et	20150510011450"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150526051705id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150526051705/http://www.ut.ee:80/et	20150526051705"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150627120505id_/http://www.ut.ee/et	http://wayback.archive.org/web/20150627120505/http://www.ut.ee/et	20150627120505"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150702065149id_/http://www.ut.ee/et	http://wayback.archive.org/web/20150702065149/http://www.ut.ee/et	20150702065149"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150705224521id_/http://www.ut.ee/et	http://wayback.archive.org/web/20150705224521/http://www.ut.ee/et	20150705224521"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150707163412id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150707163412/http://www.ut.ee:80/et	20150707163412"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150708164108id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150708164108/http://www.ut.ee:80/et	20150708164108"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150709234430id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150709234430/http://www.ut.ee:80/et	20150709234430"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150717190641id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150717190641/http://www.ut.ee:80/et	20150717190641"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150810192408id_/http://www.ut.ee/et	http://wayback.archive.org/web/20150810192408/http://www.ut.ee/et	20150810192408"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150819101657id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150819101657/http://www.ut.ee:80/et	20150819101657"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150828053410id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150828053410/http://www.ut.ee:80/et	20150828053410"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150905093940id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150905093940/http://www.ut.ee:80/et	20150905093940"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150905144155id_/http://www.ut.ee/et	http://wayback.archive.org/web/20150905144155/http://www.ut.ee/et	20150905144155"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150907021223id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150907021223/http://www.ut.ee:80/et	20150907021223"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150914032408id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150914032408/http://www.ut.ee:80/et	20150914032408"
"https://www.ut.ee/et	http://wayback.archive.org/web/20150923145730id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20150923145730/http://www.ut.ee:80/et	20150923145730"
"https://www.ut.ee/et	http://wayback.archive.org/web/20151001234929id_/http://www.ut.ee/et	http://wayback.archive.org/web/20151001234929/http://www.ut.ee/et	20151001234929"
"https://www.ut.ee/et	http://wayback.archive.org/web/20151002172601id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20151002172601/http://www.ut.ee:80/et	20151002172601"
"https://www.ut.ee/et	http://wayback.archive.org/web/20151008194408id_/http://www.ut.ee/et	http://wayback.archive.org/web/20151008194408/http://www.ut.ee/et	20151008194408"
"https://www.ut.ee/et	http://wayback.archive.org/web/20151013060021id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20151013060021/http://www.ut.ee:80/et	20151013060021"
"https://www.ut.ee/et	http://wayback.archive.org/web/20151025052041id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20151025052041/http://www.ut.ee:80/et	20151025052041"
"https://www.ut.ee/et	http://wayback.archive.org/web/20151104175901id_/http://www.ut.ee/et	http://wayback.archive.org/web/20151104175901/http://www.ut.ee/et	20151104175901"
"https://www.ut.ee/et	http://wayback.archive.org/web/20151108034142id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20151108034142/http://www.ut.ee:80/et	20151108034142"
"https://www.ut.ee/et	http://wayback.archive.org/web/20151108201604id_/http://www.ut.ee/et	http://wayback.archive.org/web/20151108201604/http://www.ut.ee/et	20151108201604"
"https://www.ut.ee/et	http://wayback.archive.org/web/20151121064700id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20151121064700/http://www.ut.ee:80/et	20151121064700"
"https://www.ut.ee/et	http://wayback.archive.org/web/20151125085324id_/http://www.ut.ee/et/	http://wayback.archive.org/web/20151125085324/http://www.ut.ee/et/	20151125085324"
"https://www.ut.ee/et	http://wayback.archive.org/web/20151125085329id_/http://www.ut.ee/et	http://wayback.archive.org/web/20151125085329/http://www.ut.ee/et	20151125085329"
"https://www.ut.ee/et	http://wayback.archive.org/web/20151204164401id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20151204164401/http://www.ut.ee:80/et	20151204164401"
"https://www.ut.ee/et	http://wayback.archive.org/web/20151206122830id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20151206122830/http://www.ut.ee:80/et	20151206122830"
"https://www.ut.ee/et	http://wayback.archive.org/web/20151211015723id_/http://www.ut.ee/et	http://wayback.archive.org/web/20151211015723/http://www.ut.ee/et	20151211015723"
"https://www.ut.ee/et	http://wayback.archive.org/web/20151211190655id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20151211190655/http://www.ut.ee:80/et	20151211190655"
"https://www.ut.ee/et	http://wayback.archive.org/web/20151219113750id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20151219113750/http://www.ut.ee:80/et	20151219113750"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160101232613id_/http://www.ut.ee/et	http://wayback.archive.org/web/20160101232613/http://www.ut.ee/et	20160101232613"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160106172210id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160106172210/http://www.ut.ee:80/et	20160106172210"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160109143603id_/http://www.ut.ee/et	http://wayback.archive.org/web/20160109143603/http://www.ut.ee/et	20160109143603"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160128182657id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160128182657/http://www.ut.ee:80/et	20160128182657"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160215014726id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160215014726/http://www.ut.ee:80/et	20160215014726"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160302063719id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160302063719/http://www.ut.ee:80/et	20160302063719"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160308090816id_/http://ut.ee/et	http://wayback.archive.org/web/20160308090816/http://ut.ee/et	20160308090816"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160311033746id_/http://www.ut.ee/et	http://wayback.archive.org/web/20160311033746/http://www.ut.ee/et	20160311033746"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160312163926id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160312163926/http://www.ut.ee:80/et	20160312163926"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160315125616id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160315125616/http://www.ut.ee:80/et	20160315125616"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160319211252id_/http://www.ut.ee/et	http://wayback.archive.org/web/20160319211252/http://www.ut.ee/et	20160319211252"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160325142226id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160325142226/http://www.ut.ee:80/et	20160325142226"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160331032651id_/http://www.ut.ee:80/et?	http://wayback.archive.org/web/20160331032651/http://www.ut.ee:80/et?	20160331032651"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160406101356id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160406101356/http://www.ut.ee:80/et	20160406101356"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160411184944id_/http://www.ut.ee/et	http://wayback.archive.org/web/20160411184944/http://www.ut.ee/et	20160411184944"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160414143313id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160414143313/http://www.ut.ee:80/et	20160414143313"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160421123818id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160421123818/http://www.ut.ee:80/et	20160421123818"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160429030757id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160429030757/http://www.ut.ee:80/et	20160429030757"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160506022521id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160506022521/http://www.ut.ee:80/et	20160506022521"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160506102843id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160506102843/http://www.ut.ee:80/et	20160506102843"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160512031951id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160512031951/http://www.ut.ee:80/et	20160512031951"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160512100345id_/http://www.ut.ee:80/et?	http://wayback.archive.org/web/20160512100345/http://www.ut.ee:80/et?	20160512100345"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160514134310id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160514134310/http://www.ut.ee:80/et	20160514134310"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160522052546id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160522052546/http://www.ut.ee:80/et	20160522052546"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160529041037id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160529041037/http://www.ut.ee:80/et	20160529041037"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160604000148id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160604000148/http://www.ut.ee:80/et	20160604000148"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160610022258id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160610022258/http://www.ut.ee:80/et	20160610022258"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160611032638id_/http://www.ut.ee/et	http://wayback.archive.org/web/20160611032638/http://www.ut.ee/et	20160611032638"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160612014738id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160612014738/http://www.ut.ee:80/et	20160612014738"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160616131117id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160616131117/http://www.ut.ee:80/et	20160616131117"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160622033221id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160622033221/http://www.ut.ee:80/et	20160622033221"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160627151313id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160627151313/http://www.ut.ee:80/et	20160627151313"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160703031143id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160703031143/http://www.ut.ee:80/et	20160703031143"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160708213311id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160708213311/http://www.ut.ee:80/et	20160708213311"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160712141913id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160712141913/http://www.ut.ee:80/et	20160712141913"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160714040427id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160714040427/http://www.ut.ee:80/et	20160714040427"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160714072237id_/http://www.ut.ee/et	http://wayback.archive.org/web/20160714072237/http://www.ut.ee/et	20160714072237"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160715063029id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160715063029/http://www.ut.ee:80/et	20160715063029"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160720222110id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160720222110/http://www.ut.ee:80/et	20160720222110"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160722075921id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160722075921/http://www.ut.ee:80/et	20160722075921"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160727003652id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160727003652/http://www.ut.ee:80/et	20160727003652"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160728084851id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160728084851/http://www.ut.ee:80/et	20160728084851"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160804173041id_/http://www.ut.ee/et	http://wayback.archive.org/web/20160804173041/http://www.ut.ee/et	20160804173041"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160805041004id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160805041004/http://www.ut.ee:80/et	20160805041004"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160812031107id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160812031107/http://www.ut.ee:80/et	20160812031107"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160813010231id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160813010231/http://www.ut.ee:80/et	20160813010231"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160820003841id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160820003841/http://www.ut.ee:80/et	20160820003841"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160827073209id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160827073209/http://www.ut.ee:80/et	20160827073209"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160829001021id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160829001021/http://www.ut.ee:80/et	20160829001021"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160904024638id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160904024638/http://www.ut.ee:80/et	20160904024638"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160905093844id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160905093844/http://www.ut.ee:80/et	20160905093844"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160909132338id_/https://www.ut.ee/et	http://wayback.archive.org/web/20160909132338/https://www.ut.ee/et	20160909132338"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160909170021id_/https://www.ut.ee/et	http://wayback.archive.org/web/20160909170021/https://www.ut.ee/et	20160909170021"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160910233244id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160910233244/http://www.ut.ee:80/et	20160910233244"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160911020838id_/http://www.ut.ee/et	http://wayback.archive.org/web/20160911020838/http://www.ut.ee/et	20160911020838"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160911104136id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160911104136/http://www.ut.ee:80/et	20160911104136"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160917111213id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160917111213/http://www.ut.ee:80/et	20160917111213"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160922152721id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160922152721/http://www.ut.ee:80/et	20160922152721"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160927231813id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160927231813/http://www.ut.ee:80/et	20160927231813"
"https://www.ut.ee/et	http://wayback.archive.org/web/20160929175348id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20160929175348/http://www.ut.ee:80/et	20160929175348"
"https://www.ut.ee/et	http://wayback.archive.org/web/20161003050221id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20161003050221/http://www.ut.ee:80/et	20161003050221"
"https://www.ut.ee/et	http://wayback.archive.org/web/20161004071246id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20161004071246/http://www.ut.ee:80/et	20161004071246"
"https://www.ut.ee/et	http://wayback.archive.org/web/20161009210821id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20161009210821/http://www.ut.ee:80/et	20161009210821"
"https://www.ut.ee/et	http://wayback.archive.org/web/20161011094908id_/http://www.ut.ee/et	http://wayback.archive.org/web/20161011094908/http://www.ut.ee/et	20161011094908"
"https://www.ut.ee/et	http://wayback.archive.org/web/20161014215329id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20161014215329/http://www.ut.ee:80/et	20161014215329"
"https://www.ut.ee/et	http://wayback.archive.org/web/20161020074705id_/http://www.ut.ee/et	http://wayback.archive.org/web/20161020074705/http://www.ut.ee/et	20161020074705"
"https://www.ut.ee/et	http://wayback.archive.org/web/20161021141533id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20161021141533/http://www.ut.ee:80/et	20161021141533"
"https://www.ut.ee/et	http://wayback.archive.org/web/20161026034603id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20161026034603/http://www.ut.ee:80/et	20161026034603"
"https://www.ut.ee/et	http://wayback.archive.org/web/20161027094834id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20161027094834/http://www.ut.ee:80/et	20161027094834"
"https://www.ut.ee/et	http://wayback.archive.org/web/20161101093125id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20161101093125/http://www.ut.ee:80/et	20161101093125"
"https://www.ut.ee/et	http://wayback.archive.org/web/20161107021604id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20161107021604/http://www.ut.ee:80/et	20161107021604"
"https://www.ut.ee/et	http://wayback.archive.org/web/20161111005739id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20161111005739/http://www.ut.ee:80/et	20161111005739"
"https://www.ut.ee/et	http://wayback.archive.org/web/20161112142632id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20161112142632/http://www.ut.ee:80/et	20161112142632"
"https://www.ut.ee/et	http://wayback.archive.org/web/20161113205913id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20161113205913/http://www.ut.ee:80/et	20161113205913"
"https://www.ut.ee/et	http://wayback.archive.org/web/20161118212930id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20161118212930/http://www.ut.ee:80/et	20161118212930"
"https://www.ut.ee/et	http://wayback.archive.org/web/20161126113349id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20161126113349/http://www.ut.ee:80/et	20161126113349"
"https://www.ut.ee/et	http://wayback.archive.org/web/20161202170301id_/http://www.ut.ee/et	http://wayback.archive.org/web/20161202170301/http://www.ut.ee/et	20161202170301"
"https://www.ut.ee/et	http://wayback.archive.org/web/20161211020933id_/http://www.ut.ee/et	http://wayback.archive.org/web/20161211020933/http://www.ut.ee/et	20161211020933"
"https://www.ut.ee/et	http://wayback.archive.org/web/20161217112920id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20161217112920/http://www.ut.ee:80/et	20161217112920"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170111114006id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170111114006/http://www.ut.ee:80/et	20170111114006"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170113080136id_/https://www.ut.ee/et	http://wayback.archive.org/web/20170113080136/https://www.ut.ee/et	20170113080136"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170119103949id_/http://www.ut.ee/et	http://wayback.archive.org/web/20170119103949/http://www.ut.ee/et	20170119103949"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170131114802id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170131114802/http://www.ut.ee:80/et	20170131114802"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170206065232id_/http://www.ut.ee/et	http://wayback.archive.org/web/20170206065232/http://www.ut.ee/et	20170206065232"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170212061912id_/http://www.ut.ee/et	http://wayback.archive.org/web/20170212061912/http://www.ut.ee/et	20170212061912"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170227093410id_/http://www.ut.ee:80/et?	http://wayback.archive.org/web/20170227093410/http://www.ut.ee:80/et?	20170227093410"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170303215424id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170303215424/http://www.ut.ee:80/et	20170303215424"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170311021350id_/http://www.ut.ee/et	http://wayback.archive.org/web/20170311021350/http://www.ut.ee/et	20170311021350"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170321075512id_/http://www.ut.ee/et	http://wayback.archive.org/web/20170321075512/http://www.ut.ee/et	20170321075512"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170331195315id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170331195315/http://www.ut.ee:80/et	20170331195315"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170419172328id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170419172328/http://www.ut.ee:80/et	20170419172328"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170420104441id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170420104441/http://www.ut.ee:80/et	20170420104441"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170427021941id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170427021941/http://www.ut.ee:80/et	20170427021941"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170428030829id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170428030829/http://www.ut.ee:80/et	20170428030829"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170503113823id_/http://www.ut.ee:80/et	http://wayback.archive.org/web/20170503113823/http://www.ut.ee:80/et	20170503113823"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170504195406id_/http://www.ut.ee/et	http://wayback.archive.org/web/20170504195406/http://www.ut.ee/et	20170504195406"
"https://www.ut.ee/et	http://wayback.archive.org/web/20170504195406id_/http://www.ut.ee/et/	http://wayback.archive.org/web/20170504195406/http://www.ut.ee/et/	20170504195406"
